pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,city,city_code,population,estimated,percent,latitude
10453,30453,503,2,2024-10-08,05:16 AM,21.93,43.86,Large,Meat,"BBQ Chicken, Cheese",Shrimp Pizza,Dallas,TX,1340000,1594303.0,65.0,14.0381
10454,30454,504,3,2024-10-08,10:29 PM,20.52,61.56,Large,Gourmet,"Shrimp, Garlic, Mozzarella",Pepperoni,Philadelphia,PA,1584200,1531825.0,40.8,-36.3939
10455,30455,505,1,2024-10-04,11:27 PM,12.14,12.14,Small,Seafood,"Peppers, Onions, Mushrooms",Pepperoni,Houston,TX,2328000,2214814.0,53.3,-24.4885
10456,30456,506,4,2024-10-25,09:55 AM,26.56,106.24,Medium,Meat,"Pepperoni, Cheese",Spinach & Feta,Philadelphia,PA,1584200,1350548.0,61.3,-49.5808
10457,30457,507,5,2024-10-05,05:56 PM,12.32,61.6,Large,Meat,"Tomato, Mozzarella, Basil",Pepperoni,Houston,TX,2328000,2434355.0,54.5,5.41
10458,30458,508,4,2024-10-07,02:49 AM,25.21,100.84,Small,Gourmet,"Spinach, Feta",Veggie Deluxe,Philadelphia,PA,1584200,1685378.0,57.9,32.4781
10459,30459,509,4,2024-10-14,09:33 AM,19.65,78.6,Large,Seafood,"Spinach, Feta",Margherita,Los Angeles,CA,3980400,3514632.0,59.2,-40.5458
10460,30460,500,4,2024-10-05,08:37 PM,29.62,118.48,Large,Meat,"BBQ Chicken, Cheese",Margherita,New York,NY,8419600,9703200.0,58.6,82.8417
10461,30461,501,5,2024-10-26,10:32 PM,29.74,148.7,Medium,Gourmet,"Tomato, Basil, Mozzarella",Veggie Deluxe,Los Angeles,CA,3980400,3478431.0,59.9,85.08
10462,30462,502,4,2024-10-04,09:08 AM,25.81,103.24,Large,Meat,"Peppers, Onions, Mushrooms",Margherita,Los Angeles,CA,3980400,3625341.0,67.7,43.2773
10463,30463,503,3,2024-10-08,02:42 PM,27.58,82.74,Medium,Meat,"Peppers, Onions, Mushrooms",Veggie Deluxe,Philadelphia,PA,1584200,1640363.0,64.5,-24.8521
10464,30464,504,1,2024-10-08,11:36 AM,29.3,29.3,Large,Vegetarian,"Goat Cheese, Arugula",Caprese,Los Angeles,CA,3980400,3325058.0,57.3,28.0931
10465,30465,505,5,2024-10-16,02:53 PM,15.88,79.4,Large,Seafood,"Goat Cheese, Arugula",Caprese,Chicago,IL,2716000,2605320.0,42.8,-19.5726
10466,30466,506,1,2024-10-11,01:40 AM,18.67,18.67,Large,Meat,"Tomato, Basil, Mozzarella",Margherita,San Antonio,TX,1547000,1786876.0,52.8,-57.5713
10467,30467,507,4,2024-11-01,11:13 PM,11.45,45.8,Large,Meat,"Goat Cheese, Arugula",Margherita,Dallas,TX,1340000,1265963.0,60.6,49.0455
10468,30468,508,1,2024-10-14,07:20 PM,25.39,25.39,Small,Gourmet,"Peppers, Onions, Mushrooms",BBQ Chicken,Los Angeles,CA,3980400,3329905.0,45.1,-34.9118
10469,30469,509,2,2024-10-17,09:59 AM,29.57,59.14,Medium,Vegetarian,"BBQ Chicken, Cheese",Shrimp Pizza,Philadelphia,PA,1584200,1651728.0,49.3,-11.7578
10470,30470,500,5,2024-10-10,09:53 PM,19.42,97.1,Small,Meat,"Spinach, Feta",Pesto Veggie,Phoenix,AZ,1686000,1796277.0,66.5,-76.8121
10471,30471,501,4,2024-10-20,10:55 PM,10.02,40.08,Medium,Vegetarian,"Goat Cheese, Arugula",Veggie Deluxe,Dallas,TX,1340000,1131920.0,41.0,26.9866
10472,30472,502,5,2024-10-15,11:25 PM,13.54,67.7,Large,Meat,"Sausage, Pepperoni, Cheese",Spinach & Feta,Houston,TX,2328000,2087616.0,52.2,60.3764
10473,30473,503,4,2024-10-06,06:08 AM,14.7,58.8,Large,Gourmet,"Ham, Pineapple",Pepperoni,Houston,TX,2328000,1925743.0,67.8,78.7312
10474,30474,504,3,2024-10-18,09:57 AM,21.14,63.42,Small,Vegetarian,"Tomato, Mozzarella, Basil",Meat Lovers,San Antonio,TX,1547000,1312866.0,58.0,-84.9487
10475,30475,505,1,2024-10-05,08:26 AM,11.7,11.7,Medium,Gourmet,"Tomato, Mozzarella, Basil",Hawaiian,Chicago,IL,2716000,2786039.0,52.6,-72.8267
10476,30476,506,4,2024-10-07,10:31 PM,15.82,63.28,Small,Meat,"Ham, Pineapple",Pesto Veggie,Philadelphia,PA,1584200,1825118.0,65.2,-58.6575
10477,30477,507,3,2024-10-06,09:40 PM,21.32,63.96,Small,Meat,"Tomato, Basil, Mozzarella",Margherita,Phoenix,AZ,1686000,1849920.0,51.4,-50.486
10478,30478,508,3,2024-10-26,08:06 PM,22.83,68.49,Medium,Meat,"Sausage, Pepperoni, Cheese",BBQ Chicken,Chicago,IL,2716000,2443894.0,54.2,-30.4606
10479,30479,509,2,2024-10-20,12:20 AM,10.34,20.68,Medium,Gourmet,"BBQ Chicken, Cheese",Veggie Deluxe,Houston,TX,2328000,1920997.0,47.3,-24.469
10480,30480,500,4,2024-10-03,06:59 PM,16.28,65.12,Large,Meat,"Sausage, Pepperoni, Cheese",Pesto Veggie,San Diego,CA,1426000,1573398.0,54.0,-25.5228
10481,30481,501,4,2024-10-25,10:50 AM,29.98,119.92,Medium,Vegetarian,"Sausage, Pepperoni, Cheese",Spinach & Feta,Philadelphia,PA,1584200,1677647.0,64.5,82.7006
10482,30482,502,4,2024-10-11,04:26 PM,17.26,69.04,Medium,Meat,"Tomato, Mozzarella, Basil",Caprese,Phoenix,AZ,1686000,1961329.0,46.7,44.6039
10483,30483,503,2,2024-10-05,03:56 AM,21.08,42.16,Small,Meat,"Pepperoni, Cheese",Meat Lovers,San Antonio,TX,1547000,1645202.0,49.2,73.8993
10484,30484,504,3,2024-10-30,01:16 AM,25.39,76.17,Medium,Seafood,"Spinach, Feta",Pepperoni,Phoenix,AZ,1686000,1609855.0,50.8,-75.578
10485,30485,505,5,2024-10-07,09:24 PM,29.27,146.35,Small,Seafood,"Tomato, Basil, Mozzarella",Caprese,Philadelphia,PA,1584200,1716998.0,43.4,6.1372
10486,30486,506,4,2024-10-09,10:56 PM,25.2,100.8,Large,Gourmet,"Ham, Pineapple",Caprese,Philadelphia,PA,1584200,1877401.0,40.9,-63.8057
10487,30487,507,4,2024-10-23,10:50 PM,12.06,48.24,Small,Gourmet,"Goat Cheese, Arugula",Hawaiian,San Jose,CA,1035000,850851.0,44.7,-44.7189
10488,30488,508,2,2024-10-10,05:56 AM,25.62,51.24,Large,Vegetarian,"Pepperoni, Cheese",Margherita,San Antonio,TX,1547000,1385873.0,66.2,71.8943
10489,30489,509,4,2024-10-09,07:21 PM,29.15,116.6,Large,Meat,"Tomato, Basil, Mozzarella",Margherita,San Diego,CA,1426000,1555866.0,45.6,82.4796
10490,30490,500,5,2024-10-14,05:12 PM,15.69,78.45,Large,Seafood,"BBQ Chicken, Cheese",Meat Lovers,San Diego,CA,1426000,1624254.0,57.5,47.1419
10491,30491,501,1,2024-10-28,08:33 AM,25.02,25.02,Medium,Seafood,"Tomato, Mozzarella, Basil",Margherita,Phoenix,AZ,1686000,1802194.0,40.9,-78.1163
10492,30492,502,5,2024-10-04,10:46 PM,20.64,103.2,Small,Seafood,"Pepperoni, Cheese",Caprese,Phoenix,AZ,1686000,1824297.0,53.2,-76.3895
10493,30493,503,5,2024-10-06,08:34 PM,14.66,73.3,Medium,Meat,"Pepperoni, Cheese",Pepperoni,Houston,TX,2328000,2116173.0,63.4,87.3771
10494,30494,504,4,2024-10-17,03:43 PM,25.98,103.92,Small,Meat,"Goat Cheese, Arugula",Hawaiian,Dallas,TX,1340000,1428592.0,59.5,81.4659
10495,30495,505,1,2024-10-09,08:53 PM,24.71,24.71,Large,Meat,"Spinach, Feta",Caprese,Phoenix,AZ,1686000,1970160.0,53.8,-39.2264
10496,30496,506,1,2024-10-04,01:06 PM,27.56,27.56,Medium,Vegetarian,"Pepperoni, Cheese",Pesto Veggie,Chicago,IL,2716000,2313964.0,69.2,35.3498
10497,30497,507,5,2024-10-24,07:00 PM,21.04,105.2,Large,Seafood,"BBQ Chicken, Cheese",Spinach & Feta,Houston,TX,2328000,2306450.0,63.3,-64.743
10498,30498,508,2,2024-10-23,08:14 AM,29.82,59.64,Medium,Gourmet,"BBQ Chicken, Cheese",Margherita,Los Angeles,CA,3980400,3796939.0,62.9,-86.0156
10499,30499,509,5,2024-10-29,08:03 PM,13.16,65.8,Medium,Seafood,"Goat Cheese, Arugula",Spinach & Feta,San Diego,CA,1426000,1229561.0,40.6,-34.8576
10500,30500,500,5,2024-10-05,12:23 AM,28.82,144.1,Large,Vegetarian,"Tomato, Basil, Mozzarella",Spinach & Feta,Chicago,IL,2716000,2222178.0,44.6,32.6715
10501,30501,501,4,2024-10-09,09:16 AM,11.92,47.68,Large,Seafood,"Pepperoni, Cheese",Meat Lovers,Phoenix,AZ,1686000,1581033.0,59.4,-85.147
10502,30502,502,2,2024-10-20,03:51 AM,27.11,54.22,Medium,Gourmet,"Spinach, Feta",Caprese,Phoenix,AZ,1686000,1501376.0,67.0,67.2063
10503,30503,503,5,2024-10-29,11:52 PM,24.63,123.15,Small,Vegetarian,"Spinach, Feta",Meat Lovers,Phoenix,AZ,1686000,1530716.0,42.6,80.6858
10504,30504,504,5,2024-10-23,01:28 AM,29.76,148.8,Large,Seafood,"Tomato, Basil, Mozzarella",Shrimp Pizza,Houston,TX,2328000,2311366.0,46.3,77.7283
10505,30505,505,5,2024-10-05,07:13 AM,22.2,111.0,Medium,Seafood,"Tomato, Basil, Mozzarella",Pepperoni,Phoenix,AZ,1686000,1470140.0,62.0,23.2108
10506,30506,506,5,2024-10-24,05:03 AM,10.28,51.4,Medium,Meat,"Spinach, Feta",Shrimp Pizza,Philadelphia,PA,1584200,1773199.0,68.6,-68.0005
10507,30507,507,5,2024-10-28,09:12 PM,10.99,54.95,Large,Seafood,"Tomato, Mozzarella, Basil",Margherita,Dallas,TX,1340000,1296981.0,54.1,-32.1401
10508,30508,508,5,2024-10-03,05:52 PM,16.53,82.65,Large,Seafood,"Pepperoni, Cheese",Pesto Veggie,Houston,TX,2328000,1889316.0,69.6,-17.3867
10509,30509,509,2,2024-10-05,02:23 PM,17.28,34.56,Medium,Gourmet,"Tomato, Basil, Mozzarella",Shrimp Pizza,Chicago,IL,2716000,2545963.0,67.4,-12.9328
10510,30510,500,1,2024-10-28,04:57 AM,14.37,14.37,Small,Meat,"BBQ Chicken, Cheese",Caprese,Philadelphia,PA,1584200,1651822.0,48.8,9.7317
10511,30511,501,5,2024-10-06,06:22 AM,16.09,80.45,Small,Meat,"Shrimp, Garlic, Mozzarella",BBQ Chicken,New York,NY,8419600,7355215.0,50.4,-10.7367
10512,30512,502,5,2024-10-07,11:51 PM,22.43,112.15,Large,Vegetarian,"Goat Cheese, Arugula",Pepperoni,San Antonio,TX,1547000,1769343.0,50.2,-67.1629
10513,30513,503,4,2024-10-14,12:55 AM,26.46,105.84,Large,Meat,"Pepperoni, Cheese",BBQ Chicken,Dallas,TX,1340000,1209864.0,65.1,82.5312
10514,30514,504,4,2024-10-31,07:37 PM,16.34,65.36,Large,Gourmet,"Goat Cheese, Arugula",Spinach & Feta,Phoenix,AZ,1686000,1923157.0,55.2,40.3187
10515,30515,505,4,2024-10-07,04:51 AM,21.46,85.84,Small,Gourmet,"Tomato, Mozzarella, Basil",Caprese,San Antonio,TX,1547000,1586009.0,41.6,-15.7303
10516,30516,506,5,2024-10-05,12:08 AM,14.06,70.3,Small,Seafood,"Pepperoni, Cheese",Meat Lovers,San Antonio,TX,1547000,1545904.0,65.2,-36.0366
10517,30517,507,2,2024-10-04,10:44 PM,14.81,29.62,Large,Vegetarian,"Peppers, Onions, Mushrooms",Margherita,San Diego,CA,1426000,1536286.0,65.9,4.7901
10518,30518,508,4,2024-10-29,11:57 PM,23.54,94.16,Small,Seafood,"BBQ Chicken, Cheese",BBQ Chicken,Philadelphia,PA,1584200,1310820.0,45.9,2.5326
10519,30519,509,3,2024-10-24,04:45 AM,21.67,65.01,Small,Vegetarian,"Spinach, Feta",Pepperoni,San Diego,CA,1426000,1455807.0,47.4,-78.7181
10520,30520,500,1,2024-11-02,09:39 PM,21.16,21.16,Medium,Vegetarian,"Goat Cheese, Arugula",Margherita,San Diego,CA,1426000,1620200.0,54.1,36.9647
10521,30521,501,3,2024-10-24,05:03 PM,29.88,89.64,Small,Seafood,"Pepperoni, Cheese",Spinach & Feta,San Jose,CA,1035000,979632.0,53.2,29.8911
10522,30522,502,4,2024-10-07,03:33 AM,17.12,68.48,Large,Gourmet,"Peppers, Onions, Mushrooms",Shrimp Pizza,Houston,TX,2328000,2524803.0,66.6,1.7047
10523,30523,503,1,2024-10-22,08:43 AM,21.13,21.13,Small,Gourmet,"Goat Cheese, Arugula",Pesto Veggie,Philadelphia,PA,1584200,1887051.0,68.0,55.1992
10524,30524,504,5,2024-10-26,03:35 PM,20.11,100.55,Large,Meat,"Tomato, Basil, Mozzarella",BBQ Chicken,Chicago,IL,2716000,3004093.0,60.1,56.0365
10525,30525,505,1,2024-10-31,10:40 AM,10.13,10.13,Large,Seafood,"Ham, Pineapple",Hawaiian,Phoenix,AZ,1686000,1763560.0,52.9,55.8447
10526,30526,506,4,2024-10-11,08:22 AM,10.46,41.84,Small,Gourmet,"Goat Cheese, Arugula",Pepperoni,Houston,TX,2328000,2199303.0,55.4,-28.566
10527,30527,507,5,2024-10-28,03:45 PM,22.95,114.75,Medium,Seafood,"Tomato, Mozzarella, Basil",Meat Lovers,Chicago,IL,2716000,2551538.0,55.6,-46.6408
10528,30528,508,3,2024-10-29,12:50 PM,18.71,56.13,Medium,Meat,"Peppers, Onions, Mushrooms",Spinach & Feta,Dallas,TX,1340000,1291869.0,69.9,66.4821
10529,30529,509,4,2024-10-05,12:45 AM,22.56,90.24,Large,Vegetarian,"Pepperoni, Cheese",Shrimp Pizza,Chicago,IL,2716000,2759805.0,60.4,-54.9085
10530,30530,500,3,2024-10-23,04:12 PM,21.47,64.41,Medium,Vegetarian,"Peppers, Onions, Mushrooms",Spinach & Feta,Philadelphia,PA,1584200,1685992.0,67.0,-23.7863
10531,30531,501,5,2024-10-31,04:07 AM,28.95,144.75,Large,Meat,"Tomato, Mozzarella, Basil",Veggie Deluxe,San Diego,CA,1426000,1707585.0,56.2,85.6336
10532,30532,502,2,2024-10-18,11:36 AM,12.94,25.88,Small,Meat,"Shrimp, Garlic, Mozzarella",Spinach & Feta,Houston,TX,2328000,2127236.0,42.8,-48.7369
10533,30533,503,1,2024-10-06,12:09 AM,16.18,16.18,Medium,Gourmet,"Spinach, Feta",Meat Lovers,San Jose,CA,1035000,1134393.0,54.0,44.1042
10534,30534,504,1,2024-10-14,07:28 PM,11.23,11.23,Large,Gourmet,"Goat Cheese, Arugula",Pesto Veggie,New York,NY,8419600,9688715.0,53.0,-56.4426
10535,30535,505,5,2024-10-18,10:54 PM,16.58,82.9,Medium,Meat,"Peppers, Onions, Mushrooms",Pesto Veggie,Houston,TX,2328000,2510448.0,51.4,52.8193
10536,30536,506,1,2024-10-14,12:50 AM,19.51,19.51,Small,Seafood,"Tomato, Mozzarella, Basil",Pepperoni,New York,NY,8419600,9765034.0,51.8,-89.6926
10537,30537,507,1,2024-10-16,06:41 PM,17.22,17.22,Medium,Vegetarian,"BBQ Chicken, Cheese",Shrimp Pizza,Los Angeles,CA,3980400,4429777.0,52.0,55.5323
10538,30538,508,3,2024-10-19,03:42 PM,26.4,79.2,Medium,Gourmet,"Sausage, Pepperoni, Cheese",Hawaiian,Phoenix,AZ,1686000,1498227.0,68.2,-25.8717
10539,30539,509,1,2024-10-03,09:21 AM,20.31,20.31,Medium,Vegetarian,"Goat Cheese, Arugula",Veggie Deluxe,Philadelphia,PA,1584200,1519071.0,60.1,16.39
10540,30540,500,4,2024-10-28,11:51 AM,29.27,117.08,Medium,Vegetarian,"Spinach, Feta",Pesto Veggie,San Diego,CA,1426000,1420267.0,42.3,-57.9829
10541,30541,501,1,2024-10-30,01:44 AM,20.92,20.92,Medium,Gourmet,"Ham, Pineapple",Margherita,Houston,TX,2328000,2329632.0,50.1,22.8442
10542,30542,502,5,2024-10-14,05:19 PM,18.45,92.25,Small,Seafood,"Shrimp, Garlic, Mozzarella",Shrimp Pizza,San Jose,CA,1035000,928674.0,46.0,-18.4139
10543,30543,503,2,2024-10-26,12:30 AM,29.94,59.88,Small,Seafood,"BBQ Chicken, Cheese",Pesto Veggie,Philadelphia,PA,1584200,1422912.0,67.9,16.9365
10544,30544,504,1,2024-10-14,03:52 PM,19.97,19.97,Small,Gourmet,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,Phoenix,AZ,1686000,1520182.0,69.2,73.5002
10545,30545,505,1,2024-10-10,06:37 PM,28.74,28.74,Medium,Vegetarian,"BBQ Chicken, Cheese",Pesto Veggie,Los Angeles,CA,3980400,4593460.0,67.0,3.2658
10546,30546,506,5,2024-10-31,03:16 PM,11.53,57.65,Large,Gourmet,"Sausage, Pepperoni, Cheese",Pepperoni,Chicago,IL,2716000,2449459.0,52.4,-71.0419
10547,30547,507,5,2024-10-24,09:53 AM,25.25,126.25,Small,Meat,"Goat Cheese, Arugula",Spinach & Feta,Dallas,TX,1340000,1533645.0,64.6,14.5727
10548,30548,508,5,2024-10-29,09:05 AM,17.49,87.45,Small,Gourmet,"Spinach, Feta",Pepperoni,San Diego,CA,1426000,1529765.0,46.7,79.6912
10549,30549,509,3,2024-10-31,04:02 PM,22.86,68.58,Large,Vegetarian,"Tomato, Basil, Mozzarella",BBQ Chicken,Dallas,TX,1340000,1099714.0,50.4,-33.1286
10550,30550,500,5,2024-10-05,11:34 AM,17.32,86.6,Large,Seafood,"Ham, Pineapple",Veggie Deluxe,Houston,TX,2328000,2722773.0,64.6,-80.679
10551,30551,501,5,2024-10-15,01:44 AM,10.29,51.45,Small,Meat,"BBQ Chicken, Cheese",Shrimp Pizza,Philadelphia,PA,1584200,1393836.0,46.7,16.256
10552,30552,502,3,2024-10-15,02:24 AM,28.13,84.39,Small,Meat,"Shrimp, Garlic, Mozzarella",Caprese,San Jose,CA,1035000,1227514.0,65.2,59.922
10553,30553,503,4,2024-10-04,07:14 PM,13.46,53.84,Medium,Gourmet,"Goat Cheese, Arugula",Pepperoni,San Antonio,TX,1547000,1482288.0,51.4,79.2814
10554,30554,504,5,2024-10-10,06:47 PM,29.44,147.2,Large,Gourmet,"BBQ Chicken, Cheese",Spinach & Feta,Los Angeles,CA,3980400,4254899.0,63.5,-52.7101
10555,30555,505,5,2024-10-28,01:42 PM,20.18,100.9,Small,Seafood,"Peppers, Onions, Mushrooms",Meat Lovers,New York,NY,8419600,6873299.0,58.4,79.1642
10556,30556,506,2,2024-10-21,01:03 PM,29.0,58.0,Large,Meat,"BBQ Chicken, Cheese",Pesto Veggie,San Diego,CA,1426000,1548594.0,65.5,-54.8017
10557,30557,507,5,2024-10-03,02:31 PM,12.88,64.4,Large,Vegetarian,"Spinach, Feta",Pesto Veggie,Chicago,IL,2716000,3231338.0,67.1,74.2615
10558,30558,508,5,2024-10-09,07:18 PM,16.47,82.35,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Veggie Deluxe,Phoenix,AZ,1686000,1636290.0,43.9,48.6577
10559,30559,509,4,2024-10-07,08:58 PM,22.94,91.76,Medium,Seafood,"Ham, Pineapple",Spinach & Feta,Phoenix,AZ,1686000,1876352.0,50.7,-45.9159
10560,30560,500,4,2024-10-09,10:10 AM,18.08,72.32,Large,Vegetarian,"Shrimp, Garlic, Mozzarella",Pesto Veggie,Los Angeles,CA,3980400,3944230.0,53.3,40.1689
10561,30561,501,2,2024-10-22,02:40 PM,21.81,43.62,Large,Vegetarian,"Peppers, Onions, Mushrooms",Veggie Deluxe,Dallas,TX,1340000,1581225.0,56.9,-30.2502
10562,30562,502,2,2024-10-21,10:36 PM,26.67,53.34,Medium,Gourmet,"Sausage, Pepperoni, Cheese",Shrimp Pizza,Los Angeles,CA,3980400,4330715.0,48.9,-47.4661
10563,30563,503,3,2024-10-10,06:31 AM,28.74,86.22,Large,Meat,"Spinach, Feta",Meat Lovers,Philadelphia,PA,1584200,1473979.0,56.7,-25.5912
10564,30564,504,3,2024-10-09,01:21 AM,15.95,47.85,Large,Vegetarian,"BBQ Chicken, Cheese",Hawaiian,Dallas,TX,1340000,1171283.0,48.6,49.7868
10565,30565,505,1,2024-10-21,06:39 AM,27.04,27.04,Small,Meat,"Pepperoni, Cheese",Shrimp Pizza,Chicago,IL,2716000,2526673.0,62.7,66.3807
10566,30566,506,4,2024-11-01,12:30 AM,24.52,98.08,Medium,Seafood,"Shrimp, Garlic, Mozzarella",Caprese,New York,NY,8419600,6800097.0,67.6,86.87
10567,30567,507,1,2024-10-23,01:26 AM,20.69,20.69,Small,Vegetarian,"Ham, Pineapple",Meat Lovers,San Antonio,TX,1547000,1426035.0,50.5,-30.0027
10568,30568,508,1,2024-10-30,07:01 AM,17.09,17.09,Large,Seafood,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,Phoenix,AZ,1686000,1584515.0,53.3,73.923
10569,30569,509,1,2024-11-02,12:27 PM,27.14,27.14,Medium,Seafood,"Shrimp, Garlic, Mozzarella",Spinach & Feta,New York,NY,8419600,9015200.0,56.3,-81.0612
10570,30570,500,4,2024-10-29,08:40 PM,10.48,41.92,Large,Meat,"Spinach, Feta",BBQ Chicken,Dallas,TX,1340000,1170937.0,56.2,79.3114
10571,30571,501,3,2024-10-23,11:33 AM,21.49,64.47,Small,Seafood,"Shrimp, Garlic, Mozzarella",Caprese,Houston,TX,2328000,1932808.0,57.8,35.107
10572,30572,502,1,2024-10-19,06:53 AM,24.57,24.57,Small,Meat,"Pepperoni, Cheese",Spinach & Feta,San Antonio,TX,1547000,1440440.0,48.3,-85.5358
10573,30573,503,1,2024-10-06,10:46 PM,23.73,23.73,Large,Meat,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,Philadelphia,PA,1584200,1645669.0,65.2,5.2833
10574,30574,504,2,2024-10-05,04:25 PM,17.04,34.08,Medium,Gourmet,"Shrimp, Garlic, Mozzarella",Spinach & Feta,Dallas,TX,1340000,1379518.0,58.4,-17.5835
10575,30575,505,2,2024-10-07,11:21 PM,14.52,29.04,Medium,Vegetarian,"BBQ Chicken, Cheese",Spinach & Feta,Phoenix,AZ,1686000,1700403.0,48.4,-4.9631
10576,30576,506,5,2024-10-09,05:50 PM,13.01,65.05,Small,Seafood,"BBQ Chicken, Cheese",Margherita,San Jose,CA,1035000,992145.0,69.0,58.8982
10577,30577,507,3,2024-10-13,03:47 AM,20.12,60.36,Medium,Seafood,"Goat Cheese, Arugula",Pepperoni,Houston,TX,2328000,2508934.0,54.6,35.0365
10578,30578,508,2,2024-10-26,12:28 AM,19.91,39.82,Large,Seafood,"Spinach, Feta",Pesto Veggie,New York,NY,8419600,9914364.0,60.0,37.1905
10579,30579,509,4,2024-10-25,01:36 AM,25.05,100.2,Large,Meat,"Tomato, Mozzarella, Basil",Margherita,San Diego,CA,1426000,1143886.0,68.6,-80.2161
10580,30580,500,3,2024-10-24,07:27 PM,16.49,49.47,Large,Meat,"Peppers, Onions, Mushrooms",Spinach & Feta,Philadelphia,PA,1584200,1522737.0,45.7,-42.6407
10581,30581,501,4,2024-10-04,05:13 AM,12.32,49.28,Large,Gourmet,"Tomato, Basil, Mozzarella",Pesto Veggie,Houston,TX,2328000,2610300.0,64.7,-54.8379
10582,30582,502,2,2024-10-12,02:03 PM,21.13,42.26,Medium,Meat,"Peppers, Onions, Mushrooms",Pepperoni,Dallas,TX,1340000,1259687.0,65.0,26.5912
10583,30583,503,1,2024-11-01,09:14 AM,19.64,19.64,Medium,Vegetarian,"Tomato, Mozzarella, Basil",Shrimp Pizza,New York,NY,8419600,9927587.0,63.6,-26.1487
10584,30584,504,5,2024-10-19,02:48 AM,11.07,55.35,Medium,Seafood,"Peppers, Onions, Mushrooms",Pepperoni,New York,NY,8419600,9943123.0,53.3,63.2253
10585,30585,505,4,2024-10-22,08:46 AM,19.59,78.36,Large,Meat,"BBQ Chicken, Cheese",BBQ Chicken,Philadelphia,PA,1584200,1348692.0,62.0,71.2421
10586,30586,506,4,2024-10-16,10:44 AM,11.73,46.92,Large,Meat,"Sausage, Pepperoni, Cheese",Margherita,Los Angeles,CA,3980400,3443453.0,44.1,-78.1993
10587,30587,507,5,2024-10-19,10:55 PM,20.64,103.2,Medium,Gourmet,"Peppers, Onions, Mushrooms",Shrimp Pizza,Los Angeles,CA,3980400,3857694.0,63.9,-9.61
10588,30588,508,2,2024-10-12,06:27 PM,28.69,57.38,Large,Gourmet,"Pepperoni, Cheese",Hawaiian,Dallas,TX,1340000,1237754.0,68.7,-47.9765
10589,30589,509,3,2024-10-12,01:46 PM,19.92,59.76,Large,Vegetarian,"Tomato, Basil, Mozzarella",Pepperoni,Dallas,TX,1340000,1419584.0,45.8,-88.4073
10590,30590,500,5,2024-10-23,07:41 PM,21.16,105.8,Large,Vegetarian,"Goat Cheese, Arugula",Pesto Veggie,New York,NY,8419600,7199011.0,61.2,52.6885
10591,30591,501,3,2024-10-16,08:14 AM,28.11,84.33,Small,Seafood,"BBQ Chicken, Cheese",Hawaiian,Phoenix,AZ,1686000,1821256.0,58.2,9.2807
10592,30592,502,4,2024-11-02,03:18 PM,27.41,109.64,Small,Gourmet,"Spinach, Feta",Spinach & Feta,Los Angeles,CA,3980400,4493763.0,40.1,50.6766
10593,30593,503,3,2024-10-27,11:52 PM,13.29,39.87,Medium,Vegetarian,"Tomato, Basil, Mozzarella",BBQ Chicken,San Diego,CA,1426000,1257078.0,65.5,6.848
10594,30594,504,4,2024-10-22,10:58 PM,29.21,116.84,Large,Gourmet,"Spinach, Feta",Pesto Veggie,Los Angeles,CA,3980400,4453791.0,46.0,69.9737
10595,30595,505,3,2024-10-22,01:11 AM,26.19,78.57,Large,Meat,"Pepperoni, Cheese",Shrimp Pizza,Phoenix,AZ,1686000,1584135.0,49.9,86.3306
10596,30596,506,5,2024-10-20,08:00 PM,27.39,136.95,Small,Vegetarian,"Sausage, Pepperoni, Cheese",Pesto Veggie,Dallas,TX,1340000,1183452.0,56.7,-29.6136
10597,30597,507,2,2024-10-04,09:34 PM,25.65,51.3,Large,Vegetarian,"Tomato, Basil, Mozzarella",Pesto Veggie,Philadelphia,PA,1584200,1467100.0,63.9,0.6777
10598,30598,508,3,2024-10-04,05:17 AM,15.54,46.62,Large,Meat,"BBQ Chicken, Cheese",Pesto Veggie,Chicago,IL,2716000,2193440.0,44.5,35.1526
10599,30599,509,4,2024-10-09,10:33 AM,22.28,89.12,Small,Meat,"Ham, Pineapple",Pepperoni,San Antonio,TX,1547000,1272009.0,52.5,83.5559
10600,30600,500,5,2024-10-20,11:31 AM,28.29,141.45,Large,Gourmet,"Peppers, Onions, Mushrooms",Spinach & Feta,San Jose,CA,1035000,1003224.0,62.7,65.9384
10601,30601,501,4,2024-10-18,02:19 AM,11.05,44.2,Large,Gourmet,"Ham, Pineapple",Shrimp Pizza,San Jose,CA,1035000,1196515.0,48.7,-5.525
10602,30602,502,4,2024-10-22,03:20 PM,25.96,103.84,Small,Gourmet,"Tomato, Basil, Mozzarella",Veggie Deluxe,Dallas,TX,1340000,1307623.0,58.1,-4.5095
10603,30603,503,3,2024-10-12,12:25 PM,12.4,37.2,Medium,Seafood,"Tomato, Mozzarella, Basil",Veggie Deluxe,Phoenix,AZ,1686000,1373216.0,50.8,-60.2517
10604,30604,504,5,2024-10-18,10:14 AM,27.33,136.65,Small,Gourmet,"Ham, Pineapple",Shrimp Pizza,Chicago,IL,2716000,2397430.0,44.7,-0.3299
